Open,Close,High,Low,Volume,Date
63.89,63.97,64.17,63.31,,01/17/18
64.43,63.73,64.89,63.39,,01/16/18
63.57,64.3,64.5,63.06,,01/12/18
63.5,63.8,64.77,63.43,,01/11/18
63.41,63.57,63.67,63.09,,01/10/18
61.92,62.96,63.48,61.8,,01/09/18
61.61,61.73,61.97,61.34,,01/08/18
61.9,61.44,62.04,61.09,,01/05/18
61.96,62.01,62.21,61.59,,01/04/18
60.39,61.63,61.97,60.28,,01/03/18
60.2,60.37,60.74,60.1,,01/02/18
0,60.1,0,0,,01/01/18
59.91,60.42,60.51,59.82,,12/29/17
59.53,59.84,59.94,59.44,,12/28/17
59.79,59.64,59.93,59.33,,12/27/17
58.4,59.97,60.01,58.32,,12/26/17
58.21,58.47,58.5,57.87,,12/22/17
58.02,58.36,58.38,57.63,,12/21/17
0,58.09,58.12,57.44,,12/20/17
57.3,57.46,57.64,57.16,,12/19/17
57.37,57.16,57.78,56.82,,12/18/17
57.15,57.3,57.49,56.94,,12/15/17
56.7,57.04,57.22,56.09,,12/14/17
57.45,56.6,57.83,56.55,,12/13/17
58.02,57.14,58.56,56.85,,12/12/17
57.25,57.99,58.08,56.91,,12/11/17
56.65,57.36,57.79,56.54,,12/08/17
56,56.69,56.78,55.82,,12/07/17
57.45,55.96,57.57,55.87,,12/06/17
57.48,57.62,57.92,57.08,,12/05/17
58.32,57.47,58.34,57.35,,12/04/17
57.42,58.36,58.88,57.29,,12/01/17
57.41,57.4,57.98,57.05,,11/30/17
57.73,57.3,58.3,56.75,,11/29/17
57.86,57.99,58.11,57.42,,11/28/17
58.95,58.11,58.99,57.55,,11/27/17
58.05,58.95,59.05,57.75,,11/24/17
57.12,58.02,58.15,57.03,,11/22/17
0,56.83,57.22,0,,11/21/17
56.69,56.09,56.76,55.57,,11/20/17
55.25,56.55,56.68,55.18,,11/17/17
55.3,55.14,55.62,54.93,,11/16/17
55.06,55.33,55.56,54.88,,11/15/17
56.72,55.7,56.77,54.81,,11/14/17
56.9,56.76,57.15,56.3,,11/13/17
57.02,56.74,57.35,56.55,,11/10/17
56.85,57.17,57.53,56.69,,11/09/17
56.96,56.81,57.92,56.41,,11/08/17
57.27,57.2,57.69,56.83,,11/07/17
55.97,57.35,57.61,55.66,,11/06/17
54.73,55.64,55.76,54.4,,11/03/17
54.28,54.54,54.84,53.99,,11/02/17
54.65,54.3,55.22,53.89,,11/01/17
54.08,54.38,54.85,53.93,,10/31/17
54.16,54.15,54.46,53.75,,10/30/17
52.8,53.9,54.2,52.25,,10/27/17
52.19,52.64,52.86,51.91,,10/26/17
52.56,52.18,52.57,51.89,,10/25/17
51.89,52.47,52.62,51.55,,10/24/17
52.07,51.9,52.3,51.68,,10/23/17
51.42,51.84,51.73,50.7,,10/20/17
52.05,51.29,52.17,51.07,,10/19/17
51.94,52.04,52.33,51.69,,10/18/17
51.93,51.88,52.25,51.21,,10/17/17
51.43,51.87,52.37,51.35,,10/16/17
50.73,51.45,51.72,50.7,,10/13/17
51,50.6,51.13,50.15,,10/12/17
50.94,51.3,51.42,50.61,,10/11/17
49.55,50.92,51.06,49.54,,10/10/17
49.25,49.58,49.79,49.13,,10/09/17
50.75,49.29,50.82,49.1,,10/06/17
49.88,50.79,51.22,49.85,,10/05/17
50.16,49.98,50.67,49.76,,10/04/17
50.59,50.42,50.73,50.14,,10/03/17
51.64,50.58,51.71,50.07,,10/02/17
51.58,51.67,51.77,51.25,,09/29/17
52.05,51.56,52.86,51.22,,09/28/17
52.09,52.14,52.34,51.63,,09/27/17
52.12,51.88,52.43,51.43,,09/26/17
50.68,52.22,52.28,50.39,,09/25/17
50.73,50.66,50.78,50.29,,09/22/17
0,50.55,50.81,50.07,,09/21/17
49.84,50.41,50.65,49.75,,09/20/17
49.91,49.48,50.42,49.33,,09/19/17
49.85,49.91,50.33,49.19,,09/18/17
49.72,49.89,50.13,49.41,,09/15/17
49.31,49.89,50.5,49.15,,09/14/17
48.34,49.3,49.4,48.12,,09/13/17
48.12,48.23,48.44,47.73,,09/12/17
47.58,48.07,48.27,47,,09/11/17
49.07,47.48,49.26,47.27,,09/08/17
49.14,49.09,49.33,48.63,,09/07/17
48.59,49.16,49.42,48.52,,09/06/17
47.28,48.66,48.98,47.15,,09/05/17
47.08,47.29,47.35,46.56,,09/01/17
45.95,47.23,47.47,45.58,,08/31/17
46.31,45.96,46.72,45.84,,08/30/17
46.86,46.44,46.96,45.76,,08/29/17
47.89,46.57,48.2,46.15,,08/28/17
47.62,47.87,47.91,47.39,,08/25/17
48.36,47.43,48.43,47.06,,08/24/17
0,48.41,48.5,47.53,,08/23/17
47.45,47.64,48.03,47.2,,08/22/17
48.72,47.37,48.75,47.03,,08/21/17
46.93,48.51,48.74,46.78,,08/18/17
46.8,47.09,47.19,46.46,,08/17/17
47.72,46.78,47.99,46.67,,08/16/17
47.49,47.55,47.9,47.02,,08/15/17
48.79,47.59,49.16,47.43,,08/14/17
48.52,48.82,48.98,47.98,,08/11/17
49.68,48.59,50.22,48.35,,08/10/17
49,49.56,49.72,48.9,,08/09/17
49.31,49.17,49.79,48.86,,08/08/17
49.59,49.39,49.73,48.54,,08/07/17
48.95,49.58,49.64,48.5,,08/04/17
49.59,49.03,49.96,48.78,,08/03/17
48.8,49.59,49.65,48.55,,08/02/17
50.21,49.16,50.43,48.37,,08/01/17
49.85,50.17,50.41,49.18,,07/31/17
49.17,49.71,49.81,48.86,,07/28/17
48.7,49.04,49.24,48.25,,07/27/17
48.51,48.75,48.87,47.86,,07/26/17
46.46,47.89,48.66,46.38,,07/25/17
45.62,46.34,46.53,45.4,,07/24/17
0,45.77,47.21,45.54,,07/21/17
47.09,46.79,47.55,46.66,,07/20/17
46.25,47.12,47.26,46.14,,07/19/17
45.99,46.4,46.92,45.81,,07/18/17
46.68,46.02,46.88,45.89,,07/17/17
46.08,46.54,46.74,45.8,,07/14/17
45.44,46.08,46.28,44.99,,07/13/17
45.74,45.49,46.48,45.11,,07/12/17
44.58,45.04,45.81,43.83,,07/11/17
44.35,44.4,44.84,43.65,,07/10/17
45.35,44.23,45.42,43.78,,07/07/17
45.65,45.52,46.53,45.18,,07/06/17
47.04,45.13,47.32,44.52,,07/05/17
46.28,47.07,47.1,45.92,,07/03/17
44.89,46.04,46.35,44.88,,06/30/17
44.89,44.93,45.45,44.65,,06/29/17
43.7,44.74,44.9,43.67,,06/28/17
43.49,44.24,44.44,43.32,,06/27/17
43.16,43.38,43.65,42.63,,06/26/17
42.8,43.01,43.2,42.53,,06/23/17
42.55,42.74,43.31,42.26,,06/22/17
0,42.53,44.2,42.06,,06/21/17
44.11,43.23,44.4,42.75,,06/20/17
44.68,44.2,45.06,44.05,,06/19/17
44.25,44.74,44.94,44.24,,06/16/17
44.69,44.46,44.81,44.22,,06/15/17
45.94,44.73,46.49,44.55,,06/14/17
46.01,46.46,46.57,45.56,,06/13/17
45.8,46.08,46.71,45.66,,06/12/17
45.71,45.83,46.18,45.27,,06/09/17
45.85,45.64,46.18,45.2,,06/08/17
47.98,45.72,48.23,45.65,,06/07/17
47.4,48.19,48.4,46.94,,06/06/17
47.71,47.4,48.42,46.86,,06/05/17
48.04,47.66,48.19,46.74,,06/02/17
48.63,48.36,49.17,47.9,,06/01/17
49.65,48.32,49.71,47.73,,05/31/17
49.93,49.66,50.28,49.03,,05/30/17
48.75,49.8,49.94,48.18,,05/26/17
51.25,48.9,52,48.45,,05/25/17
51.44,51.36,51.88,51.06,,05/24/17
0,51.47,51.79,50.57,,05/23/17
50.6,50.73,51.06,50.44,,05/22/17
49.28,50.33,50.53,49.28,,05/19/17
48.93,49.35,49.6,48.05,,05/18/17
48.23,49.07,49.5,48.03,,05/17/17
48.82,48.66,49.34,48.17,,05/16/17
47.85,48.85,49.66,47.75,,05/15/17
47.81,47.84,48.07,47.35,,05/12/17
47.39,47.83,48.22,47.34,,05/11/17
46.18,47.33,47.78,46.01,,05/10/17
46.49,45.88,46.78,45.53,,05/09/17
46.35,46.43,46.98,45.73,,05/08/17
45.51,46.22,46.68,43.76,,05/05/17
47.6,45.52,47.75,45.29,,05/04/17
48.12,47.82,48.23,47.3,,05/03/17
48.78,47.66,49.28,47.35,,05/02/17
49.17,48.84,49.32,48.59,,05/01/17
49.27,49.33,49.76,48.8,,04/28/17
49.22,48.97,49.43,48.2,,04/27/17
49.36,49.62,50.2,48.95,,04/26/17
49.22,49.56,49.83,48.87,,04/25/17
49.68,49.23,50.22,49.03,,04/24/17
0,49.62,50.93,49.2,,04/21/17
50.63,50.27,50.97,50.18,,04/20/17
52.36,50.44,52.65,50.09,,04/19/17
52.75,52.41,52.85,52.1,,04/18/17
52.97,52.65,53.21,52.55,,04/17/17
52.85,53.18,53.39,52.82,,04/13/17
53.4,53.11,53.76,52.71,,04/12/17
53.13,53.4,53.45,52.7,,04/11/17
52.31,53.08,53.18,52.29,,04/10/17
51.7,52.24,52.94,51.49,,04/07/17
50.8,51.7,51.82,50.77,,04/06/17
51.18,51.15,51.88,50.74,,04/05/17
50.24,51.03,51.3,49.88,,04/04/17
50.69,50.24,50.83,50.12,,04/03/17
50.32,50.6,50.85,49.9,,03/31/17
49.6,50.35,50.47,49.27,,03/30/17
48.47,49.51,49.63,48.38,,03/29/17
47.89,48.37,48.74,47.8,,03/28/17
48.12,47.73,48.28,47.08,,03/27/17
47.67,47.97,48.2,47.54,,03/24/17
48.15,47.7,48.48,47.58,,03/23/17
48.16,48.04,48.32,47.01,,03/22/17
47.93,47.5,48.73,47.23,,03/21/17
48.7,48.22,48.74,47.84,,03/20/17
48.79,48.78,49.2,48.6,,03/17/17
49.01,48.75,49.62,48.45,,03/16/17
48.76,48.86,49.04,48.16,,03/15/17
48.45,47.72,48.79,47.09,,03/14/17
48.45,48.4,48.68,47.9,,03/13/17
49.61,48.49,50.11,48.31,,03/10/17
50.22,49.28,50.84,48.59,,03/09/17
52.79,50.28,52.92,50.05,,03/08/17
53.17,53.14,53.8,52.71,,03/07/17
53.19,53.2,53.56,52.76,,03/06/17
52.58,53.33,53.39,52.55,,03/03/17
53.69,52.61,53.8,52.54,,03/02/17
53.95,53.83,54.44,53.63,,03/01/17
54.04,54.01,54.23,53.18,,02/28/17
54.02,54.05,54.61,53.94,,02/27/17
54.33,53.99,54.51,53.76,,02/24/17
53.91,54.45,54.94,53.87,,02/23/17
0,53.59,0,53.35,,02/22/17
53.48,54.06,54.68,53.35,,02/21/17
53.47,53.4,53.52,52.88,,02/17/17
53.01,53.36,53.59,52.68,,02/16/17
53,53.11,53.51,52.73,,02/15/17
52.91,53.2,53.72,52.86,,02/14/17
53.8,52.93,53.95,52.77,,02/13/17
53.15,53.86,54.13,52.9,,02/10/17
52.37,53,53.21,52.37,,02/09/17
51.64,52.34,52.67,51.22,,02/08/17
53.14,52.17,53.24,51.63,,02/07/17
53.81,53.04,54.13,52.91,,02/06/17
53.68,53.83,54.22,53.4,,02/03/17
53.57,53.55,54.34,53.35,,02/02/17
52.76,53.82,53.91,52.64,,02/01/17
52.6,52.74,53.56,52.24,,01/31/17
53.15,52.63,53.46,52.41,,01/30/17
53.74,53.17,54.08,52.58,,01/27/17
52.96,53.76,54.06,52.79,,01/26/17
52.95,52.75,53.47,52.56,,01/25/17
52.86,53.16,53.56,52.67,,01/24/17
53.33,52.75,53.47,52.21,,01/23/17
51.45,52.33,52.9,51.39,,01/20/17
51.39,51.37,51.87,51.02,,01/19/17
52.52,51.08,52.79,50.91,,01/18/17
52.55,52.49,53.52,52.12,,01/17/17
53.05,52.37,53.17,52.27,,01/13/17
52.37,53.04,53.5,52.12,,01/12/17
50.81,52.16,52.78,50.75,,01/11/17
51.83,50.84,52.37,50.71,,01/10/17
53.75,51.94,53.83,51.76,,01/09/17
53.73,53.99,54.32,53.32,,01/06/17
53.39,53.75,54.12,52.79,,01/05/17
52.49,53.26,53.43,52.15,,01/04/17
54.2,52.32,55.24,52.11,,01/03/17
0,53.81,0,0,,01/02/17
53.87,53.67,54.09,53.41,,12/30/16
53.66,53.76,54.21,53.46,,12/29/16
53.93,54.04,54.37,53.56,,12/28/16
53.29,53.84,54.1,53.03,,12/27/16
52.68,53.02,53.28,52.26,,12/23/16
52.52,52.95,53.19,52.08,,12/22/16
0,52.56,53.79,52.32,,12/21/16
52.11,52.22,52.7,51.85,,12/20/16
52.15,52.12,52.52,51.51,,12/19/16
51.1,51.95,52.08,50.5,,12/16/16
50.79,50.9,51.48,49.95,,12/15/16
52.45,51.04,52.78,50.67,,12/14/16
52.51,52.91,53.41,52.35,,12/13/16
52.58,52.77,54.51,52.18,,12/12/16
50.92,51.44,51.66,50.86,,12/09/16
49.88,50.87,50.98,49.61,,12/08/16
50.93,49.83,51.2,49.72,,12/07/16
50.97,50.91,51.6,50.28,,12/06/16
51.46,51.54,52.42,50.93,,12/05/16
51.01,51.61,51.73,50.18,,12/02/16
49.07,51.1,51.8,48.98,,12/01/16
45.24,49.36,49.9,45.22,,11/30/16
46.88,45.28,46.98,44.82,,11/29/16
45.43,47.08,47.65,45.14,,11/28/16
47.97,46.06,48.26,45.88,,11/25/16
47.94,47.96,48.43,47.4,,11/23/16
0,48.07,49.2,47.17,,11/22/16
45.83,47.48,47.8,45.77,,11/21/16
44.93,45.57,45.77,44.55,,11/18/16
45.37,45.27,46.58,44.88,,11/17/16
45.77,45.57,46.41,45.03,,11/16/16
43.76,45.82,46.09,43.55,,11/15/16
43.2,43.32,43.81,42.2,,11/14/16
44.35,43.25,44.63,43.03,,11/11/16
45.31,44.59,45.64,44.25,,11/10/16
44.82,45.21,45.95,43.07,,11/09/16
44.97,44.96,45.39,44.41,,11/08/16
44.45,44.89,45.01,44.11,,11/07/16
44.63,44.09,44.87,43.57,,11/04/16
45.48,44.68,45.9,44.37,,11/03/16
46.32,45.34,46.47,44.96,,11/02/16
46.77,46.75,47.35,46.2,,11/01/16
48.25,46.82,48.74,46.63,,10/31/16
49.61,48.76,49.81,48.42,,10/28/16
49.22,49.66,50.06,49,,10/27/16
49.31,49.12,50.1,48.87,,10/26/16
50.49,49.81,50.93,49.27,,10/25/16
50.85,50.52,50.98,49.62,,10/24/16
0,50.84,51.02,50.21,,10/21/16
51.4,50.43,51.58,50.25,,10/20/16
50.77,51.52,51.93,50.69,,10/19/16
50.04,50.32,50.78,49.76,,10/18/16
50.23,49.95,50.58,49.47,,10/17/16
50.58,50.33,51.14,49.9,,10/14/16
50,50.4,50.59,49.36,,10/13/16
50.84,50.2,51.17,49.89,,10/12/16
51.1,50.73,51.54,50.39,,10/11/16
49.57,51.24,51.6,49.15,,10/10/16
50.59,49.76,50.74,49.4,,10/07/16
49.65,50.46,50.63,49.33,,10/06/16
49.26,49.73,49.97,49.1,,10/05/16
48.65,48.63,49.26,48.26,,10/04/16
48.04,48.71,49.02,47.78,,10/03/16
47.76,48.24,48.3,47.04,,09/30/16
47.2,47.83,48.32,46.6,,09/29/16
44.96,47.29,47.45,44.35,,09/28/16
45.62,44.67,45.96,44.19,,09/27/16
44.62,45.78,46.2,44.43,,09/26/16
46.07,44.54,46.55,44.22,,09/23/16
45.62,46.32,46.52,45.52,,09/22/16
0,45.3,45.65,0,,09/21/16
43.13,43.85,44.05,42.55,,09/20/16
43.18,43.42,44.15,43.12,,09/19/16
43.71,43.03,43.75,42.74,,09/16/16
43.7,43.87,44.34,43.26,,09/15/16
45,43.6,45.33,43.42,,09/14/16
46.06,44.88,46.13,44.77,,09/13/16
45.57,46.25,46.51,44.72,,09/12/16
47.36,45.88,47.36,45.56,,09/09/16
46.12,47.63,47.75,45.77,,09/08/16
44.85,45.5,46.17,44.55,,09/07/16
44.15,44.87,46.53,43.84,,09/06/16
43.55,44.33,44.67,43.16,,09/02/16
44.85,43.24,45.08,43,,09/01/16
46.24,44.7,46.41,44.51,,08/31/16
46.98,46.34,47.49,46.21,,08/30/16
47.22,46.98,47.28,46.62,,08/29/16
47.37,47.64,48.46,46.94,,08/26/16
46.8,47.33,47.46,46.42,,08/25/16
47.59,46.75,47.74,46.45,,08/24/16
0,48.14,48.32,46.59,,08/23/16
48.4,46.81,48.4,46.75,,08/22/16
48.33,48.52,48.75,47.93,,08/19/16
46.9,48.22,48.38,46.63,,08/18/16
46.37,46.79,46.95,45.84,,08/17/16
45.59,46.65,46.73,45.34,,08/16/16
44.74,45.73,45.93,44.38,,08/15/16
43.46,44.49,44.78,43.31,,08/12/16
41.48,43.42,43.86,41.1,,08/11/16
42.74,41.71,43.39,41.42,,08/10/16
42.83,42.71,43.52,42.47,,08/09/16
41.99,43.04,43.39,41.81,,08/08/16
41.84,41.8,42.1,41.06,,08/05/16
41.16,41.86,42.08,40.43,,08/04/16
39.7,40.83,41.2,39.19,,08/03/16
40.08,39.52,40.91,39.26,,08/02/16
41.35,40.06,41.88,39.82,,08/01/16
41.12,41.53,41.67,40.57,,07/29/16
41.93,41.14,42.22,41.04,,07/28/16
42.66,41.92,43.2,41.68,,07/27/16
43.07,42.92,43.39,42.36,,07/26/16
44.2,43.18,44.37,42.97,,07/25/16
44.6,44.27,44.97,43.74,,07/22/16
0,44.73,46.09,44.52,,07/21/16
44.59,44.85,45.25,43.69,,07/20/16
45.23,44.73,45.67,44.53,,07/19/16
46.12,45.33,46.14,44.86,,07/18/16
45.52,45.92,46.33,45.05,,07/15/16
45.14,45.52,45.8,44.95,,07/14/16
46.58,44.92,46.69,44.56,,07/13/16
44.58,46.7,46.93,44.51,,07/12/16
45.07,44.77,45.77,44.42,,07/11/16
45.19,45.32,45.97,44.77,,07/08/16
47.88,45.19,48.25,44.87,,07/07/16
46.83,47.36,47.95,45.92,,07/06/16
49.11,46.65,49.35,46.33,,07/05/16
48.38,48.99,49.3,47.9,,07/01/16
49.55,48.33,49.62,48.17,,06/30/16
48.06,49.73,50,47.98,,06/29/16
46.59,47.86,48.18,46.54,,06/28/16
47.81,46.33,47.96,45.83,,06/27/16
50.3,47.62,50.45,46.7,,06/24/16
49.08,50.11,50.23,49.08,,06/23/16
0,49.1,50.54,48.4,,06/22/16
49.14,48.85,49.32,48.16,,06/21/16
48.29,49.32,49.42,48.14,,06/20/16
45.99,48,48.29,45.83,,06/17/16
47.45,46.24,47.75,45.91,,06/16/16
47.9,48.01,48.72,47.28,,06/15/16
48.52,48.47,48.69,47.84,,06/14/16
48.85,48.83,49.28,48.16,,06/13/16
50.47,49.07,50.73,48.8,,06/10/16
51.45,50.53,51.67,50.23,,06/09/16
50.41,51.18,51.62,50.32,,06/08/16
49.71,50.37,50.53,49.44,,06/07/16
48.88,49.68,49.9,48.71,,06/06/16
49.04,48.7,49.41,48.33,,06/03/16
48.9,49.07,49.47,47.97,,06/02/16
48.82,49.09,49.25,47.75,,06/01/16
49.54,49.07,50.1,48.81,,05/31/16
49.31,49.33,49.6,48.69,,05/27/16
49.7,49.47,50.21,49.22,,05/26/16
49.09,49.51,49.75,48.65,,05/25/16
48.08,48.62,49.27,47.64,,05/24/16
48.46,48.11,48.5,47.4,,05/23/16
48.2,47.67,48.79,47.44,,05/20/16
47.87,48.16,48.28,46.73,,05/19/16
48.53,48.15,48.95,47.75,,05/18/16
47.9,48.31,48.76,47.53,,05/17/16
46.28,47.71,47.98,46.15,,05/16/16
46.41,46.2,46.49,45.75,,05/13/16
46,46.52,47.02,45.61,,05/12/16
44.6,46.17,46.36,43.96,,05/11/16
43.25,44.66,44.79,43.03,,05/10/16
45,43.44,45.94,43.24,,05/09/16
44.52,44.61,45.34,43.54,,05/06/16
44.04,44.32,46.07,43.96,,05/05/16
43.85,43.78,44.88,43.22,,05/04/16
44.92,43.65,45.35,43.32,,05/03/16
45.9,44.77,46.15,44.54,,05/02/16
45.9,45.91,46.78,45.24,,04/29/16
45.3,46.01,46.14,44.94,,04/28/16
44.64,45.24,45.62,43.77,,04/27/16
42.96,43.91,44.83,42.5,,04/26/16
43.75,42.64,44.04,42.58,,04/25/16
43.42,43.73,44.45,43.11,,04/22/16
0,43.23,44.49,43.05,,04/21/16
40.8,42.74,42.91,39.85,,04/20/16
40.04,41.08,41.53,39.58,,04/19/16
38.75,39.78,40.24,37.61,,04/18/16
41.43,40.36,41.73,39.98,,04/15/16
41.54,41.42,42.16,40.84,,04/14/16
41.63,41.76,42.42,41.24,,04/13/16
40.35,42.07,42.25,40.09,,04/12/16
39.72,40.41,40.75,39.25,,04/11/16
37.52,39.65,39.84,37.45,,04/08/16
37.76,37.26,38.3,36.69,,04/07/16
36.52,37.69,37.9,36.43,,04/06/16
35.5,35.89,36.58,35.24,,04/05/16
36.61,35.75,37.21,35.46,,04/04/16
38.14,36.77,38.56,36.63,,04/01/16
38.3,38.34,39.04,37.57,,03/31/16
38.52,38.37,39.85,38.14,,03/30/16
39.32,38.31,39.48,37.91,,03/29/16
39.55,39.34,40.14,38.86,,03/28/16
39.73,39.48,39.77,38.33,,03/24/16
41.19,39.8,41.34,39.67,,03/23/16
0,41.41,41.9,40.77,,03/22/16
39.06,39.91,40.3,38.61,,03/21/16
40.25,39.47,41.2,39.15,,03/18/16
38.59,40.19,40.36,38.47,,03/17/16
36.74,38.5,38.63,36.61,,03/16/16
37.37,36.33,37.4,35.96,,03/15/16
38.17,37.22,38.77,36.68,,03/14/16
37.99,38.5,39.02,37.92,,03/11/16
38.17,37.84,38.48,37.21,,03/10/16
36.36,38.2,38.51,36.24,,03/09/16
37.94,36.49,38.39,36.12,,03/08/16
36.2,37.89,38.11,36.09,,03/07/16
34.66,35.91,36.34,34.4,,03/04/16
34.73,34.57,35.32,34.19,,03/03/16
33.89,34.57,35.17,33.55,,03/02/16
33.9,34.4,34.76,33.37,,03/01/16
32.72,33.75,33.98,32.32,,02/29/16
33.04,32.71,34.69,32.64,,02/26/16
32.19,33.13,33.49,31.07,,02/25/16
31.28,32.15,32.4,30.56,,02/24/16
0,31.85,33.53,31.22,,02/23/16
29.72,31.48,32.05,29.48,,02/22/16
30.6,29.6,30.73,29.05,,02/19/16
31.35,30.77,31.98,30.27,,02/18/16
29.14,30.66,31.49,28.73,,02/17/16
29.08,29.07,31.53,28.7,,02/16/16
27.3,29.44,29.66,26.95,,02/12/16
27.34,26.2,27.48,26.05,,02/11/16
28.36,27.58,29.22,27.24,,02/10/16
30.17,28.07,30.61,27.74,,02/09/16
30.97,29.72,31.38,29.57,,02/08/16
31.64,30.89,32.45,30.63,,02/05/16
32.71,31.67,33.6,31.53,,02/04/16
29.75,32.31,32.75,29.4,,02/03/16
31.37,29.88,31.53,29.57,,02/02/16
33.83,31.65,34.18,31.29,,02/01/16
33.7,33.66,34.4,32.65,,01/29/16
32.19,33.24,34.82,31.74,,01/28/16
30.55,32.29,32.84,30.14,,01/27/16
29.81,31.45,32.41,29.25,,01/26/16
32.05,30.39,32.74,29.68,,01/25/16
29.84,32.19,32.35,29.53,,01/22/16
0,29.53,30.25,27.87,,01/21/16
28.33,26.76,28.58,26.19,,01/20/16
29.2,28.46,30.21,28.21,,01/19/16
31.18,29.4,31.18,29.13,,01/15/16
30.6,31.27,31.77,30.28,,01/14/16
30.54,30.42,31.71,30.1,,01/13/16
31.11,30.44,32.21,29.93,,01/12/16
32.94,31.41,33.2,30.88,,01/11/16
33.3,33.15,34.34,32.64,,01/08/16
34.09,33.28,34.26,32.1,,01/07/16
36.18,33.97,36.39,33.77,,01/06/16
36.9,35.95,37.1,35.74,,01/05/16
37.6,36.76,38.39,36.33,,01/04/16
36.81,37.04,37.79,36.22,,12/31/15
37.36,36.57,37.4,36.4,,12/30/15
36.7,37.87,37.94,36.66,,12/29/15
38,36.81,38.09,36.6,,12/28/15
37.86,38.09,38.28,37.38,,12/24/15
36.47,37.5,37.95,36.28,,12/23/15
0,36.16,36.54,35.66,,12/22/15
34.58,34.74,34.86,33.98,,12/21/15
34.87,34.67,35.57,34.29,,12/18/15
35.8,34.95,35.84,34.63,,12/17/15
36.79,35.52,37.35,35.29,,12/16/15
36.32,37.35,37.88,36.03,,12/15/15
35.4,36.33,36.7,34.53,,12/14/15
36.63,35.65,36.84,35.16,,12/11/15
37.27,36.77,37.54,36.38,,12/10/15
37.86,37.21,38.99,36.87,,12/09/15
37.68,37.51,38.58,36.64,,12/08/15
40.1,37.65,40.15,37.5,,12/07/15
41.31,39.97,42,39.6,,12/04/15
40.15,41.13,41.78,40.07,,12/03/15
41.69,39.94,41.97,39.84,,12/02/15
41.73,41.76,42.23,41.17,,12/01/15
41.77,41.63,42.61,41.5,,11/30/15
43.25,41.74,43.3,41.67,,11/27/15
42.69,42.99,43.25,41.72,,11/25/15
42.04,42.87,43.46,41.86,,11/24/15
41.49,41.75,42.75,40.41,,11/23/15
40.54,39.39,40.99,38.99,,11/20/15
40.72,40.55,41.05,39.89,,11/19/15
41.11,40.76,41.55,39.91,,11/18/15
41.96,40.67,42.03,40.58,,11/17/15
40.92,41.74,42.25,40.06,,11/16/15
41.61,40.65,42.21,40.22,,11/13/15
43.05,41.75,43.33,41.54,,11/12/15
43.63,42.93,44.11,42.62,,11/11/15
44.1,44.23,44.76,43.57,,11/10/15
44.52,43.88,45.12,43.64,,11/09/15
45.41,44.29,45.64,44.11,,11/06/15
46.57,45.32,46.65,45.12,,11/05/15
47.74,46.32,48.28,46.17,,11/04/15
46.11,47.91,48.36,45.96,,11/03/15
46.43,46.14,46.73,45.56,,11/02/15
45.74,46.59,47.03,45.48,,10/30/15
46.06,46.04,46.79,45.16,,10/29/15
43.44,45.94,46.22,43.06,,10/28/15
43.78,43.2,43.91,42.58,,10/27/15
44.74,44.08,44.94,43.64,,10/26/15
45.44,44.6,45.75,44.2,,10/23/15
45.27,45.38,46.1,44.9,,10/22/15
0,45.23,0,44.86,,10/21/15
46.25,45.84,46.52,45.23,,10/20/15
47.27,45.89,47.49,45.85,,10/19/15
46.87,47.28,47.5,46.16,,10/16/15
46.28,46.4,47.02,45.23,,10/15/15
46.69,46.61,46.96,45.94,,10/14/15
47.46,46.68,48.43,46.44,,10/13/15
49.51,47.1,50.13,47.04,,10/12/15
49.69,49.64,50.92,49.17,,10/09/15
48.11,49.46,50.07,47.76,,10/08/15
49,47.94,49.71,47.7,,10/07/15
46.2,48.52,49.08,45.73,,10/06/15
45.65,46.33,46.94,45.21,,10/05/15
45.07,45.54,45.81,43.97,,10/02/15
45.38,44.74,47.1,44.63,,10/01/15
44.92,45.07,45.85,44.68,,09/30/15
44.5,45.23,45.7,44.3,,09/29/15
45.38,44.45,45.5,44.3,,09/28/15
45.05,45.7,46.38,44.86,,09/25/15
44.62,44.91,45.18,43.71,,09/24/15
0,44.55,47.15,44.41,,09/23/15
46.45,45.83,46.48,45.14,,09/22/15
44.97,46.68,46.74,44.69,,09/21/15
46.89,44.71,47.03,44.24,,09/18/15
47.13,46.9,47.71,46.33,,09/17/15
45.16,47.15,47.35,44.82,,09/16/15
44.11,44.59,45.25,43.92,,09/15/15
44.78,44.05,44.97,43.59,,09/14/15
45.71,44.63,45.88,44.16,,09/11/15
44.16,45.92,46.04,43.36,,09/10/15
45.79,44.15,46.26,44.05,,09/09/15
45.82,45.89,46.41,44.14,,09/08/15
46.68,46.05,47.23,45.61,,09/04/15
46.11,46.82,48.42,45.65,,09/03/15
44.26,46.25,46.77,43.21,,09/02/15
48.1,45.49,48.87,44.15,,09/01/15
45,49.07,49.33,43.6,,08/31/15
42.68,45.22,45.9,41.78,,08/28/15
38.96,42.4,42.86,38.95,,08/27/15
39.69,38.67,39.86,38.52,,08/26/15
38.18,39.32,39.89,38.16,,08/25/15
40.3,38.24,40.47,37.75,,08/24/15
0,40.4,41.4,39.86,,08/21/15
40.58,40.94,41.48,40.21,,08/20/15
42.41,40.77,42.68,40.4,,08/19/15
41.88,42.62,42.9,41.43,,08/18/15
42.18,41.8,42.69,41.64,,08/17/15
